City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Kolkata,2023-12-21,193,87.3,224.6,26.5,14.7,0.9,19.1
Kolkata,2023-12-22,335,210.5,87.9,66.5,43.1,1.8,18.3
Kolkata,2023-12-23,303,24.5,23.7,25.5,41.3,0.6,21.5
Kolkata,2023-12-24,156,205.4,233.2,53.8,17.0,2.4,87.9
Kolkata,2023-12-25,385,47.0,161.3,91.8,12.5,1.0,117.3
Kolkata,2023-12-26,494,158.9,76.8,43.0,5.3,1.2,85.5
Kolkata,2023-12-27,495,148.5,48.6,48.8,7.1,0.5,11.8
Kolkata,2023-12-28,285,54.9,28.0,67.9,23.7,0.8,112.0
Kolkata,2023-12-29,93,95.1,79.4,42.7,22.7,1.0,58.5
Kolkata,2023-12-30,239,33.5,201.6,74.5,22.3,0.9,54.3
Kolkata,2023-12-31,354,76.2,190.1,54.3,7.2,0.3,37.4
Bangalore,2023-01-01,106,62.7,34.9,8.4,14.8,0.4,21.1
Bangalore,2023-01-02,165,221.8,215.9,43.4,20.9,0.7,100.6
Bangalore,2023-01-03,404,74.4,77.6,79.6,18.7,0.9,75.6
Bangalore,2023-01-04,425,10.7,71.8,91.2,31.9,1.9,103.8
Bangalore,2023-01-05,402,67.3,108.2,11.6,11.0,2.3,25.6
Bangalore,2023-01-06,56,169.8,139.8,7.0,48.8,2.2,28.8
Bangalore,2023-01-07,439,214.7,186.3,97.1,30.0,1.3,37.2
Bangalore,2023-01-08,106,20.8,24.9,69.6,16.0,0.7,65.3
Bangalore,2023-01-09,436,45.2,46.3,33.9,37.3,1.2,90.8
Bangalore,2023-01-10,329,71.8,156.2,39.6,2.7,1.0,88.1
Bangalore,2023-01-11,315,195.9,259.9,90.7,30.6,0.5,85.4
Bangalore,2023-01-12,422,163.6,61.4,44.0,12.6,2.5,49.3
Bangalore,2023-01-13,65,68.6,227.5,97.5,19.3,1.9,31.3
Bangalore,2023-01-14,243,163.3,290.3,88.3,34.6,2.3,59.4
Bangalore,2023-01-15,498,136.5,94.3,69.5,44.6,1.1,55.9
Bangalore,2023-01-16,191,84.2,31.5,54.4,18.5,1.6,57.7
Bangalore,2023-01-17,282,146.0,241.9,38.0,7.3,0.2,112.0
Bangalore,2023-01-18,125,121.9,62.1,96.8,31.9,1.7,43.4
Bangalore,2023-01-19,197,25.5,102.5,48.1,12.4,2.1,23.6
Bangalore,2023-01-20,300,83.4,140.5,67.7,2.0,0.8,48.5
Bangalore,2023-01-21,195,198.5,160.6,96.1,28.9,2.4,88.5
Bangalore,2023-01-22,123,249.0,75.1,60.6,5.9,0.7,62.0
Bangalore,2023-01-23,231,69.7,210.0,41.7,21.2,2.3,108.2
Bangalore,2023-01-24,204,153.3,68.5,46.4,44.0,2.1,25.3
Bangalore,2023-01-25,443,57.9,58.0,57.7,16.5,0.4,72.3
Bangalore,2023-01-26,371,120.7,71.3,79.3,42.0,0.4,67.9
Bangalore,2023-01-27,405,85.2,281.8,72.7,24.5,1.2,56.3
Bangalore,2023-01-28,260,120.7,275.5,7.5,38.8,0.4,25.5
Bangalore,2023-01-29,204,198.8,182.5,40.4,31.8,2.3,106.6
Bangalore,2023-01-30,77,191.3,129.9,43.3,2.3,2.1,106.2
Bangalore,2023-01-31,285,211.4,43.7,30.7,49.3,0.4,75.4
Bangalore,2023-02-01,470,79.7,154.8,36.5,4.9,1.9,84.2
Bangalore,2023-02-02,428,182.1,216.4,54.0,29.0,2.4,25.0
Bangalore,2023-02-03,395,163.5,63.3,64.7,36.5,2.4,98.6
Bangalore,2023-02-04,369,175.1,52.1,5.0,31.0,0.5,20.7
Bangalore,2023-02-05,154,34.9,26.9,53.1,20.8,2.3,43.0
Bangalore,2023-02-06,297,245.8,249.7,85.0,28.2,2.1,84.9
Bangalore,2023-02-07,489,168.0,54.5,18.9,3.0,0.5,91.9
Bangalore,2023-02-08,173,51.0,227.7,56.9,24.9,0.9,83.4
Bangalore,2023-02-09,351,128.3,207.0,42.2,35.5,0.4,55.9
Bangalore,2023-02-10,267,45.6,99.4,16.4,20.7,1.5,13.7
Bangalore,2023-02-11,383,224.4,193.6,9.1,45.5,2.4,61.5
Bangalore,2023-02-12,420,120.0,22.6,20.0,26.0,2.2,33.2
Bangalore,2023-02-13,411,136.0,163.7,21.6,9.3,1.7,71.9
Bangalore,2023-02-14,285,181.6,240.3,31.4,38.6,0.9,53.3
Bangalore,2023-02-15,479,164.8,125.4,49.8,33.6,1.5,112.0
Bangalore,2023-02-16,447,168.1,92.6,71.3,30.3,1.5,74.3
Bangalore,2023-02-17,474,106.9,32.6,85.9,9.6,0.4,21.7
Bangalore,2023-02-18,397,124.3,232.8,98.2,40.8,1.9,36.0
Bangalore,2023-02-19,500,51.8,269.9,76.8,22.2,0.3,77.3
Bangalore,2023-02-20,108,19.0,230.0,46.9,20.0,1.7,13.2
Bangalore,2023-02-21,139,87.1,215.6,40.9,49.5,1.5,32.0
Bangalore,2023-02-22,179,127.9,210.1,26.4,37.6,1.2,68.1
Bangalore,2023-02-23,454,56.2,183.0,64.8,34.1,0.7,99.1
Bangalore,2023-02-24,52,96.3,134.2,56.9,5.5,0.6,90.3
Bangalore,2023-02-25,422,164.1,158.9,84.1,29.4,1.3,48.7
Bangalore,2023-02-26,366,225.9,259.0,81.2,23.1,1.6,106.1
Bangalore,2023-02-27,341,28.8,239.1,33.3,7.7,0.7,76.2
Bangalore,2023-02-28,219,15.4,250.0,32.5,41.8,1.1,49.4
Bangalore,2023-03-01,496,219.2,291.1,12.1,29.6,2.2,112.5
Bangalore,2023-03-02,306,84.9,193.2,56.9,44.8,1.5,113.1
Bangalore,2023-03-03,184,166.8,29.0,45.0,11.6,2.2,16.5
Bangalore,2023-03-04,154,141.3,225.5,92.8,33.8,2.2,35.9
Bangalore,2023-03-05,87,203.4,177.9,63.0,42.1,2.1,48.0
Bangalore,2023-03-06,86,238.0,187.5,63.2,5.9,1.5,114.1
Bangalore,2023-03-07,188,183.6,49.1,52.2,12.8,1.0,62.5
Bangalore,2023-03-08,450,214.0,292.0,7.0,4.7,2.0,99.2
Bangalore,2023-03-09,323,156.0,126.2,69.9,2.9,1.3,52.6
Bangalore,2023-03-10,243,176.9,140.3,45.5,8.6,1.2,108.7
Bangalore,2023-03-11,238,94.4,116.1,92.2,13.4,0.4,11.1
Bangalore,2023-03-12,261,189.4,268.7,80.4,29.3,2.5,11.6
Bangalore,2023-03-13,418,70.0,35.9,10.4,23.1,0.8,44.6
Bangalore,2023-03-14,358,167.3,88.4,32.8,31.1,1.3,23.5
Bangalore,2023-03-15,89,28.3,282.7,24.6,35.9,2.1,108.7
Bangalore,2023-03-16,489,62.9,219.7,94.4,39.5,0.9,81.9
Bangalore,2023-03-17,319,224.3,109.3,56.4,7.0,1.0,55.2
Bangalore,2023-03-18,368,126.7,42.0,91.6,42.4,1.4,43.5
Bangalore,2023-03-19,333,60.6,124.3,82.6,8.8,2.4,86.8
Bangalore,2023-03-20,382,193.4,286.9,7.0,42.1,0.8,74.7
Bangalore,2023-03-21,203,208.5,43.7,31.5,31.3,1.3,104.9
Bangalore,2023-03-22,246,116.6,82.8,41.0,33.7,1.4,82.6
Bangalore,2023-03-23,66,140.0,117.4,7.5,31.2,2.3,111.5
Bangalore,2023-03-24,184,204.5,185.5,76.9,18.4,2.1,57.7
Bangalore,2023-03-25,268,197.8,280.0,76.5,40.8,1.5,114.8
Bangalore,2023-03-26,397,79.0,297.4,55.8,22.3,1.9,94.6
Bangalore,2023-03-27,183,49.0,126.8,75.8,46.4,0.5,11.7
Bangalore,2023-03-28,459,173.8,96.8,99.9,39.0,0.9,72.8
Bangalore,2023-03-29,69,157.7,121.3,67.6,39.6,2.1,76.9
Bangalore,2023-03-30,113,83.7,205.0,84.4,42.7,1.2,11.9
Bangalore,2023-03-31,54,121.9,290.4,50.6,42.5,0.7,16.4
Bangalore,2023-04-01,90,76.3,190.9,34.8,5.1,0.6,94.3
Bangalore,2023-04-02,191,72.3,158.6,26.6,10.4,2.2,82.2
Bangalore,2023-04-03,169,37.5,30.8,70.0,43.3,1.5,14.6
Bangalore,2023-04-04,417,64.7,286.5,99.2,48.8,0.2,102.9
Bangalore,2023-04-05,484,94.8,221.1,62.1,18.8,0.4,58.8
Bangalore,2023-04-06,311,28.6,77.1,59.2,41.8,1.8,17.9
Bangalore,2023-04-07,268,220.2,60.1,36.0,39.8,1.0,54.9
Bangalore,2023-04-08,383,99.9,283.9,32.9,3.5,1.0,42.0
Bangalore,2023-04-09,126,228.8,27.1,62.9,40.8,1.4,95.9
Bangalore,2023-04-10,310,198.0,219.6,94.3,20.2,1.5,82.3
Bangalore,2023-04-11,126,101.5,299.4,12.5,5.7,2.4,34.7
Bangalore,2023-04-12,307,249.5,196.5,74.7,27.9,0.5,106.6
Bangalore,2023-04-13,458,22.3,152.3,54.8,23.2,0.8,102.0
Bangalore,2023-04-14,200,228.7,112.0,80.9,48.9,0.7,44.6
Bangalore,2023-04-15,109,176.3,144.6,96.0,21.7,0.4,71.7
Bangalore,2023-04-16,89,229.5,202.9,62.5,23.6,1.2,72.6
Bangalore,2023-04-17,473,246.8,279.2,28.3,45.6,1.8,83.2
Bangalore,2023-04-18,360,72.5,100.3,34.8,5.9,1.2,118.2
Bangalore,2023-04-19,344,128.6,266.8,23.8,10.6,1.2,28.3
Bangalore,2023-04-20,264,73.2,175.3,93.4,37.7,0.5,13.7
Bangalore,2023-04-21,270,15.7,66.7,11.9,26.7,1.4,52.7
Bangalore,2023-04-22,266,95.0,132.6,57.9,36.2,0.5,108.7
Bangalore,2023-04-23,222,152.0,192.7,99.4,4.2,1.9,49.0
Bangalore,2023-04-24,279,228.6,196.6,75.4,22.9,1.9,87.0
Bangalore,2023-04-25,425,54.0,234.5,92.1,47.0,0.4,108.5
Bangalore,2023-04-26,353,152.3,208.7,48.1,17.4,0.6,89.5
Bangalore,2023-04-27,193,236.7,47.1,33.2,18.4,1.5,108.7
Bangalore,2023-04-28,346,132.0,279.9,32.1,20.4,1.9,114.9
Bangalore,2023-04-29,71,205.4,225.7,99.0,12.1,1.4,73.3
Bangalore,2023-04-30,365,85.4,117.3,20.7,15.8,1.3,34.6
Bangalore,2023-05-01,136,79.2,277.0,98.9,38.2,2.3,83.3
Bangalore,2023-05-02,122,33.0,174.6,53.3,10.1,1.6,14.4
Bangalore,2023-05-03,326,139.1,74.6,51.4,41.5,1.0,41.0
Bangalore,2023-05-04,342,112.4,144.6,17.0,23.8,2.3,88.8
Bangalore,2023-05-05,482,38.8,268.9,51.9,6.2,0.5,40.6
Bangalore,2023-05-06,392,38.0,119.0,12.5,40.1,1.9,46.0
Bangalore,2023-05-07,309,90.5,147.0,74.9,34.3,0.4,85.7
Bangalore,2023-05-08,69,114.0,281.1,80.4,17.2,2.1,82.7
Bangalore,2023-05-09,499,160.3,285.8,64.6,13.8,1.5,105.9
Bangalore,2023-05-10,162,171.6,94.3,19.4,41.1,1.9,41.1
Bangalore,2023-05-11,151,162.3,44.8,54.0,36.7,0.7,57.8
Bangalore,2023-05-12,301,143.9,78.4,21.9,22.1,0.8,51.8
Bangalore,2023-05-13,348,66.3,117.6,55.4,47.8,2.2,102.5
Bangalore,2023-05-14,498,80.1,155.8,80.7,20.8,1.0,62.9
Bangalore,2023-05-15,99,62.5,289.6,90.2,38.7,1.2,59.2
Bangalore,2023-05-16,176,169.0,52.4,49.1,17.3,0.5,86.7
Bangalore,2023-05-17,410,40.7,267.0,84.8,43.5,1.6,85.6
Bangalore,2023-05-18,64,79.8,162.1,89.5,39.6,0.3,94.9
Bangalore,2023-05-19,183,172.0,135.1,81.9,22.4,0.8,16.0
Bangalore,2023-05-20,298,184.8,115.2,82.8,16.8,1.1,73.0
Bangalore,2023-05-21,135,138.6,238.3,15.5,48.5,1.6,24.2
Bangalore,2023-05-22,326,14.8,222.2,81.2,6.3,1.8,110.3
Bangalore,2023-05-23,442,193.8,37.8,9.7,12.1,1.4,118.4
Bangalore,2023-05-24,479,138.6,260.7,26.8,40.5,2.3,46.5
Bangalore,2023-05-25,160,142.7,89.6,6.3,42.6,1.9,67.9
Bangalore,2023-05-26,306,105.5,155.8,19.9,16.5,0.7,95.0
Bangalore,2023-05-27,176,18.1,230.0,82.2,20.1,1.1,100.0
Bangalore,2023-05-28,498,74.8,43.8,12.0,36.7,2.0,55.7
Bangalore,2023-05-29,57,188.2,171.7,92.3,6.6,1.6,53.0
Bangalore,2023-05-30,475,155.4,107.4,35.8,26.6,0.3,40.1
Bangalore,2023-05-31,153,33.9,291.4,59.7,20.1,1.2,34.4
Bangalore,2023-06-01,258,144.6,155.3,91.2,27.6,0.8,11.9
Bangalore,2023-06-02,304,184.6,286.4,77.5,36.3,1.2,73.6
Bangalore,2023-06-03,62,105.4,85.0,40.1,29.0,1.7,46.6
Bangalore,2023-06-04,464,161.2,43.4,58.3,12.0,2.4,75.3
Bangalore,2023-06-05,92,43.9,192.6,50.0,36.7,1.5,35.6
Bangalore,2023-06-06,442,128.4,135.3,75.3,42.0,0.3,85.8
Bangalore,2023-06-07,356,107.6,21.6,70.6,38.2,2.0,70.0
Bangalore,2023-06-08,210,240.3,86.0,48.8,25.2,1.5,91.4
Bangalore,2023-06-09,425,29.5,49.4,71.4,20.0,1.9,27.8
Bangalore,2023-06-10,433,39.2,75.3,87.6,7.5,2.2,64.5
Bangalore,2023-06-11,370,202.8,156.4,76.2,28.3,1.1,42.6
Bangalore,2023-06-12,272,249.0,221.6,88.6,15.0,0.9,107.8
Bangalore,2023-06-13,338,166.1,59.6,54.7,11.8,1.6,88.6
Bangalore,2023-06-14,315,155.1,152.2,25.0,17.8,1.9,119.6
Bangalore,2023-06-15,119,49.4,220.2,50.0,17.2,0.6,61.8
Bangalore,2023-06-16,52,84.8,72.5,70.9,27.8,1.0,16.7
Bangalore,2023-06-17,289,152.7,38.7,65.5,44.4,1.0,11.6
Bangalore,2023-06-18,148,75.9,249.8,87.5,30.1,0.9,78.7
Bangalore,2023-06-19,256,234.2,177.1,66.0,11.7,1.6,21.3
Bangalore,2023-06-20,160,77.2,93.6,14.7,40.3,1.6,94.3
Bangalore,2023-06-21,219,148.2,259.0,62.5,48.4,1.9,77.7
Bangalore,2023-06-22,292,60.2,20.7,27.0,12.4,2.3,77.6
Bangalore,2023-06-23,123,49.6,264.9,35.7,45.0,0.3,66.3
Bangalore,2023-06-24,275,112.1,152.1,33.7,38.5,0.8,53.3
Bangalore,2023-06-25,446,102.5,152.9,34.6,27.1,1.4,107.2
Bangalore,2023-06-26,481,61.3,66.5,65.2,15.3,0.5,58.1
Bangalore,2023-06-27,276,127.6,240.9,70.1,28.8,1.2,48.3
Bangalore,2023-06-28,62,217.9,259.5,78.2,18.6,1.2,77.9
Bangalore,2023-06-29,498,249.5,283.0,41.3,10.6,1.9,11.2
Bangalore,2023-06-30,276,96.6,74.6,60.7,17.8,2.3,110.7
Bangalore,2023-07-01,307,231.2,189.9,8.2,15.2,1.3,14.8
Bangalore,2023-07-02,406,179.0,96.8,10.4,29.5,0.3,89.0
Bangalore,2023-07-03,291,249.3,197.0,51.6,24.7,2.2,92.6
Bangalore,2023-07-04,463,34.9,123.5,63.2,36.2,1.8,29.5
Bangalore,2023-07-05,485,41.6,137.5,85.4,4.7,1.7,16.9
Bangalore,2023-07-06,99,215.9,97.7,86.0,33.4,1.9,46.6
Bangalore,2023-07-07,394,213.6,108.6,72.4,45.5,1.5,113.9
Bangalore,2023-07-08,314,13.4,206.1,44.6,34.1,0.3,31.2
Bangalore,2023-07-09,439,130.4,224.1,13.0,23.3,0.8,31.9
Bangalore,2023-07-10,308,108.2,197.9,85.0,47.2,0.9,71.7
Bangalore,2023-07-11,110,91.9,179.1,71.1,29.2,1.3,22.8
Bangalore,2023-07-12,96,53.8,44.2,35.2,32.1,0.2,28.6
Bangalore,2023-07-13,55,62.2,124.9,12.7,36.8,0.8,102.1
Bangalore,2023-07-14,378,236.2,262.1,76.0,37.4,0.9,51.7
Bangalore,2023-07-15,196,52.7,59.3,35.0,12.8,0.6,107.2
Bangalore,2023-07-16,140,245.0,92.6,46.8,6.4,1.0,50.0
Bangalore,2023-07-17,445,164.0,145.9,64.9,41.9,0.3,101.8
Bangalore,2023-07-18,247,47.4,179.2,99.4,22.8,1.7,85.0
Bangalore,2023-07-19,197,59.8,215.9,52.9,41.8,2.0,20.0
Bangalore,2023-07-20,445,60.6,81.1,29.8,46.3,1.4,79.4
Bangalore,2023-07-21,293,43.6,184.3,40.4,20.1,1.6,13.7
Bangalore,2023-07-22,409,35.1,120.5,90.6,9.6,1.3,47.0
Bangalore,2023-07-23,101,54.9,120.2,20.5,28.2,1.9,58.3
Bangalore,2023-07-24,365,119.5,181.3,46.3,21.2,2.1,37.8
Bangalore,2023-07-25,241,154.2,155.1,43.1,3.9,2.3,35.8
Bangalore,2023-07-26,309,35.9,139.3,30.6,29.7,1.6,28.0
Bangalore,2023-07-27,135,231.4,268.2,96.7,47.3,0.7,117.0
Bangalore,2023-07-28,434,43.5,205.8,79.9,4.6,0.4,97.2
Bangalore,2023-07-29,122,202.4,148.4,20.7,2.0,0.5,107.1
Bangalore,2023-07-30,204,83.8,71.7,86.5,23.0,1.9,27.0
Bangalore,2023-07-31,334,213.0,124.8,50.3,18.5,1.3,85.5
Bangalore,2023-08-01,407,61.0,152.2,40.7,24.2,0.8,110.9
Bangalore,2023-08-02,248,40.8,233.7,17.7,39.1,2.3,100.2
Bangalore,2023-08-03,423,219.4,187.1,55.7,18.6,1.7,116.7
Bangalore,2023-08-04,63,63.2,190.4,77.9,19.7,1.0,100.6
Bangalore,2023-08-05,362,153.8,131.5,12.3,13.0,1.3,14.9
Bangalore,2023-08-06,204,114.5,115.1,67.1,22.4,0.9,52.5
Bangalore,2023-08-07,470,125.4,93.1,95.7,10.6,1.1,66.9
Bangalore,2023-08-08,104,121.6,43.1,70.2,6.9,2.2,98.4
Bangalore,2023-08-09,56,48.6,56.0,53.2,34.9,0.2,81.9
Bangalore,2023-08-10,393,106.4,236.0,33.8,14.4,1.7,76.4
Bangalore,2023-08-11,460,228.0,160.6,79.2,36.2,2.1,116.9
Bangalore,2023-08-12,107,198.5,294.6,55.5,20.4,1.8,26.5
Bangalore,2023-08-13,222,237.6,218.1,29.5,26.7,1.6,105.9
Bangalore,2023-08-14,272,21.7,98.9,16.5,25.5,1.0,107.8
Bangalore,2023-08-15,401,98.6,139.2,69.1,38.8,0.3,39.4
Bangalore,2023-08-16,200,95.7,24.9,35.8,32.5,1.6,49.3
Bangalore,2023-08-17,68,137.5,130.9,21.6,27.7,0.5,25.9
Bangalore,2023-08-18,302,113.5,96.9,97.3,35.1,0.8,100.8
Bangalore,2023-08-19,477,233.7,249.7,59.1,4.0,1.0,14.2
Bangalore,2023-08-20,361,244.4,198.6,88.8,20.3,2.5,18.7
Bangalore,2023-08-21,376,189.8,138.3,7.1,47.6,0.8,81.8
Bangalore,2023-08-22,90,210.8,141.4,16.1,11.2,0.8,43.4
Bangalore,2023-08-23,313,139.4,242.2,71.0,4.3,1.5,33.7
Bangalore,2023-08-24,273,75.9,212.9,22.6,26.1,0.3,53.9
Bangalore,2023-08-25,142,172.8,96.4,43.7,2.9,1.2,24.3
Bangalore,2023-08-26,186,121.0,241.3,65.3,6.7,0.7,88.0
Bangalore,2023-08-27,163,25.3,100.6,72.6,41.7,1.6,79.8
Bangalore,2023-08-28,218,139.9,153.2,58.0,18.5,0.9,100.5
Bangalore,2023-08-29,127,120.9,227.9,25.0,35.5,1.7,38.1
Bangalore,2023-08-30,66,168.6,180.0,12.5,25.4,2.5,19.1
Bangalore,2023-08-31,432,246.4,123.4,32.7,17.1,1.8,13.3
Bangalore,2023-09-01,369,150.4,194.8,58.7,21.9,2.0,92.7
Bangalore,2023-09-02,195,143.5,157.4,27.3,46.2,0.5,76.8
Bangalore,2023-09-03,485,39.6,130.8,25.1,7.3,0.9,105.1
Bangalore,2023-09-04,442,196.6,225.6,43.1,21.6,1.9,56.0
Bangalore,2023-09-05,356,76.9,235.7,64.9,33.9,1.8,79.6
Bangalore,2023-09-06,375,86.3,170.0,42.3,43.2,1.3,61.0
Bangalore,2023-09-07,472,231.9,64.0,88.0,21.2,0.2,101.3
Bangalore,2023-09-08,440,121.4,68.2,91.2,20.4,1.7,117.2
Bangalore,2023-09-09,260,55.3,28.1,26.3,31.3,1.4,18.9
Bangalore,2023-09-10,342,185.7,284.7,35.9,14.0,1.5,61.9
Bangalore,2023-09-11,96,238.4,26.4,62.1,39.9,1.1,66.2
Bangalore,2023-09-12,148,214.1,65.2,40.1,44.0,0.6,113.1
Bangalore,2023-09-13,152,87.5,102.0,90.0,11.9,1.3,37.0
Bangalore,2023-09-14,358,116.5,87.7,21.8,24.1,1.7,98.4
Bangalore,2023-09-15,478,89.5,277.6,20.1,24.2,2.4,10.8
Bangalore,2023-09-16,66,173.7,133.8,54.4,24.6,1.1,96.1
Bangalore,2023-09-17,183,222.0,170.5,73.0,31.1,2.5,88.6
Bangalore,2023-09-18,274,125.4,223.3,32.8,21.1,2.1,94.6
Bangalore,2023-09-19,236,105.9,279.7,64.8,23.1,2.0,21.4
Bangalore,2023-09-20,483,73.0,251.1,76.6,7.4,0.6,55.4
Bangalore,2023-09-21,223,44.1,88.1,50.8,14.7,1.0,86.3
Bangalore,2023-09-22,284,225.8,157.6,28.2,14.5,0.9,58.9
Bangalore,2023-09-23,453,118.1,92.2,31.2,3.7,0.5,67.4
Bangalore,2023-09-24,63,63.0,123.8,39.5,16.0,2.4,27.4
Bangalore,2023-09-25,374,83.1,219.7,69.0,9.4,2.1,24.1
Bangalore,2023-09-26,361,80.2,127.6,65.5,3.3,0.7,43.3
Bangalore,2023-09-27,349,12.9,122.0,53.3,43.8,1.4,62.5
Bangalore,2023-09-28,137,243.4,200.3,60.8,26.1,1.4,51.6
Bangalore,2023-09-29,298,165.6,263.8,50.8,25.2,1.1,83.6
Bangalore,2023-09-30,83,92.2,106.6,26.3,15.4,2.0,96.8
Bangalore,2023-10-01,382,57.3,159.7,59.1,32.7,0.2,92.1
Bangalore,2023-10-02,469,197.9,166.8,26.7,11.7,1.7,53.8
Bangalore,2023-10-03,100,238.5,162.1,30.8,48.2,2.1,69.2
Bangalore,2023-10-04,90,242.9,35.7,58.8,13.9,0.8,91.3
Bangalore,2023-10-05,403,234.7,260.1,26.7,36.4,0.6,117.7
Bangalore,2023-10-06,186,142.5,45.6,23.1,41.9,0.3,109.3
Bangalore,2023-10-07,317,82.7,78.2,28.2,38.6,1.3,20.8
Bangalore,2023-10-08,450,22.3,241.2,11.9,25.0,1.2,62.4
Bangalore,2023-10-09,101,140.2,80.2,51.3,29.3,1.5,104.7
Bangalore,2023-10-10,107,182.8,143.9,66.0,30.3,1.7,93.1
Bangalore,2023-10-11,50,70.4,134.0,30.7,32.3,1.0,63.2
Bangalore,2023-10-12,195,238.3,103.9,87.4,14.0,0.8,71.7
Bangalore,2023-10-13,208,160.2,51.2,76.9,10.7,0.2,108.3
Bangalore,2023-10-14,310,122.9,65.7,11.2,22.7,0.9,111.8
Bangalore,2023-10-15,276,92.2,212.3,83.1,11.3,0.5,35.5
Bangalore,2023-10-16,207,130.4,109.6,55.4,6.9,0.9,77.0
Bangalore,2023-10-17,342,171.3,110.7,23.2,21.0,0.6,27.4
Bangalore,2023-10-18,389,47.7,287.9,98.2,33.4,2.0,95.8
Bangalore,2023-10-19,187,64.9,93.6,93.8,42.1,1.1,43.7
Bangalore,2023-10-20,422,94.9,228.7,47.7,22.4,1.1,55.9
Bangalore,2023-10-21,440,235.6,35.5,43.8,33.0,0.5,60.3
Bangalore,2023-10-22,190,14.7,217.2,24.8,36.4,0.9,51.1
Bangalore,2023-10-23,214,112.6,127.1,58.0,37.5,2.0,77.9
Bangalore,2023-10-24,275,215.5,49.9,28.1,17.6,1.3,89.3
Bangalore,2023-10-25,290,238.5,285.1,79.2,20.7,2.4,87.7
Bangalore,2023-10-26,177,77.2,189.9,40.6,6.9,1.7,40.4
Bangalore,2023-10-27,239,115.1,99.6,49.8,44.3,0.4,117.5
Bangalore,2023-10-28,425,109.3,62.5,19.3,16.3,0.7,19.7
Bangalore,2023-10-29,175,88.7,173.0,67.8,28.7,2.1,85.9
Bangalore,2023-10-30,121,195.3,39.0,79.7,36.1,0.9,103.9
Bangalore,2023-10-31,445,117.0,267.7,22.5,24.5,1.3,46.6
Bangalore,2023-11-01,396,243.1,92.5,62.3,46.8,0.5,80.6
Bangalore,2023-11-02,268,105.1,156.2,9.6,27.4,2.3,66.3
Bangalore,2023-11-03,58,145.8,298.8,96.2,43.9,1.0,69.3
Bangalore,2023-11-04,194,148.0,197.6,74.8,29.1,2.4,95.9
Bangalore,2023-11-05,322,48.0,163.8,85.9,29.5,1.3,81.5
Bangalore,2023-11-06,147,190.5,234.8,45.9,15.3,1.2,106.9
Bangalore,2023-11-07,428,46.5,112.5,22.3,29.6,1.2,95.9
Bangalore,2023-11-08,428,206.9,141.1,7.0,29.6,0.2,101.1
Bangalore,2023-11-09,59,12.0,110.3,19.3,43.1,1.5,94.5
Bangalore,2023-11-10,322,119.9,206.3,78.1,29.6,1.0,106.8
Bangalore,2023-11-11,494,148.4,72.9,19.1,16.8,0.4,68.7
Bangalore,2023-11-12,482,19.5,55.7,38.1,5.3,2.2,112.1
Bangalore,2023-11-13,386,60.1,104.8,45.3,15.0,2.4,33.9
Bangalore,2023-11-14,231,16.6,265.7,94.7,7.9,2.4,12.8
Bangalore,2023-11-15,494,188.5,227.2,41.1,23.4,1.1,32.6
Bangalore,2023-11-16,244,151.7,54.9,97.1,26.3,1.5,66.8
Bangalore,2023-11-17,133,191.6,53.7,51.5,31.0,1.9,44.9
Bangalore,2023-11-18,147,60.5,45.4,53.2,24.9,1.4,113.9
Bangalore,2023-11-19,58,11.7,245.0,43.0,43.2,1.0,114.0
Bangalore,2023-11-20,478,25.7,284.9,66.9,13.0,1.8,81.5
Bangalore,2023-11-21,464,103.5,152.0,95.4,15.2,1.7,45.6
Bangalore,2023-11-22,122,213.4,69.7,5.9,26.9,0.5,61.7
Bangalore,2023-11-23,69,24.7,244.7,87.3,33.7,1.1,55.6
Bangalore,2023-11-24,130,110.6,68.9,54.3,9.3,2.1,83.6
Bangalore,2023-11-25,236,221.0,50.6,20.4,25.9,0.9,78.8
Bangalore,2023-11-26,480,73.6,109.9,79.4,17.9,2.2,13.8
Bangalore,2023-11-27,496,44.6,134.1,56.3,38.6,1.9,28.7
Bangalore,2023-11-28,101,13.6,271.2,13.8,49.4,0.5,62.3
Bangalore,2023-11-29,262,215.5,170.3,17.8,31.0,1.7,44.3
Bangalore,2023-11-30,290,225.9,91.9,35.7,27.9,2.4,83.5
Bangalore,2023-12-01,99,124.7,229.6,85.9,11.4,0.7,24.3
Bangalore,2023-12-02,123,64.1,43.0,14.0,21.4,2.2,21.6
Bangalore,2023-12-03,165,70.2,224.4,33.6,36.1,1.3,75.0
Bangalore,2023-12-04,314,148.5,267.4,77.2,8.3,1.2,82.7
Bangalore,2023-12-05,346,186.7,258.2,76.1,40.4,1.7,97.4
Bangalore,2023-12-06,143,13.4,197.7,84.4,13.4,1.1,11.3
Bangalore,2023-12-07,296,126.1,116.3,64.7,41.2,1.5,59.7
Bangalore,2023-12-08,159,118.8,93.6,46.8,37.8,1.7,66.6
Bangalore,2023-12-09,222,90.9,269.9,29.3,40.7,1.3,70.4
Bangalore,2023-12-10,389,33.2,259.7,77.5,14.6,2.0,56.9
Bangalore,2023-12-11,63,241.5,55.3,26.6,24.0,0.5,70.6
Bangalore,2023-12-12,201,40.3,117.3,48.0,28.6,2.4,116.3
Bangalore,2023-12-13,308,53.8,249.6,89.1,26.5,0.5,84.9
